datetime,high,low,open,close,volume
1676278800000.00 ,1510.2,1472.03,1506.18,1482.36,114337.65
1676282400000.00 ,1487.97,1466,1482.36,1482.54,57956.01
1676286000000.00 ,1489.01,1481.4,1482.54,1486.07,24881.17
1676289600000.00 ,1491.89,1484.06,1486.07,1487.32,19492.91
1676293200000.00 ,1488.8,1477.66,1487.31,1477.98,28307.8
1676296800000.00 ,1489.01,1477.69,1477.99,1488.77,28081.36
1676300400000.00 ,1489.78,1475.4,1488.76,1475.71,23607.65
1676304000000.00 ,1487.88,1461.93,1475.71,1475.61,44987.31
1676307600000.00 ,1480.13,1462.22,1475.61,1472.62,25148.55
1676311200000.00 ,1493.91,1471.85,1472.61,1488.96,28848.3
1676314800000.00 ,1492.54,1484.66,1488.96,1490.78,13501.32
1676318400000.00 ,1492.46,1486.12,1490.78,1489.01,12519.71
1676322000000.00 ,1490.06,1482.18,1489,1485.26,11782.77
1676325600000.00 ,1495,1484.32,1485.26,1491.6,11149.78
1676329200000.00 ,1510.43,1490.75,1491.6,1505.24,29693.28
1676332800000.00 ,1508.72,1500.02,1505.25,1500.92,12285.58
1676336400000.00 ,1502.9,1494.09,1500.92,1499.18,13845.07
1676340000000.00 ,1504.69,1497.75,1499.18,1498.25,14317.4
1676343600000.00 ,1503.15,1497.51,1498.26,1498.23,9271.68
1676347200000.00 ,1502.2,1496.81,1498.24,1498.48,9451.12
1676350800000.00 ,1501.99,1498.43,1498.47,1501.51,6951.45
1676354400000.00 ,1505.46,1500.34,1501.52,1503.64,13587.83
1676358000000.00 ,1507.62,1502.71,1503.65,1506,10876.26
1676361600000.00 ,1506.33,1497.19,1506.01,1498.42,14172.17
1676365200000.00 ,1519.82,1497.09,1498.42,1511.92,21293.19
1676368800000.00 ,1514.76,1507.71,1511.91,1509.13,14782.19
1676372400000.00 ,1510.29,1504.6,1509.12,1507.7,9483.37
1676376000000.00 ,1514.73,1507.17,1507.7,1511.22,12411.47
1676379600000.00 ,1526.99,1482.66,1511.22,1514.48,141126.16
1676383200000.00 ,1563.99,1495.61,1514.48,1554.76,110089.95
1676386800000.00 ,1569,1532.82,1554.76,1544.83,85620.71
1676390400000.00 ,1554.29,1534.02,1544.84,1539.7,42232.24
1676394000000.00 ,1547.48,1539.36,1539.71,1545.84,17099.46
1676397600000.00 ,1553.73,1545.4,1545.84,1550.7,24948.79
1676401200000.00 ,1564.69,1546.55,1550.69,1560.31,27973.65
1676404800000.00 ,1564.07,1554.54,1560.31,1556.89,19649.12
1676408400000.00 ,1557.59,1549.3,1556.89,1555.48,15663.14
1676412000000.00 ,1558.41,1551.06,1555.48,1554.54,10562.9
1676415600000.00 ,1561.91,1552.18,1554.53,1555.71,11269.49
1676419200000.00 ,1557.43,1547.56,1555.7,1549.9,13392.15
1676422800000.00 ,1551.98,1547.36,1549.89,1549.17,9279.68
1676426400000.00 ,1550.56,1542.55,1549.17,1544.57,10068.55
1676430000000.00 ,1552.22,1543.42,1544.58,1549.22,12733.22
1676433600000.00 ,1550.98,1546.34,1549.22,1547.11,7411.02
1676437200000.00 ,1552.06,1547.11,1547.12,1550.28,8507.49
1676440800000.00 ,1552.09,1547.28,1550.29,1549.72,8221.9
1676444400000.00 ,1551.58,1544.65,1549.72,1547.56,9136.45
1676448000000.00 ,1549.16,1544.5,1547.56,1546.24,8894.32
1676451600000.00 ,1552,1546.23,1546.23,1550.98,10795.55
1676455200000.00 ,1560.31,1549.33,1550.98,1555.89,14387.09
1676458800000.00 ,1580,1553.89,1555.88,1572.26,38778.79
1676462400000.00 ,1593.67,1572.26,1572.26,1585.11,69138.28
1676466000000.00 ,1585.46,1573.26,1585.11,1577.75,33606.33
1676469600000.00 ,1580.82,1566.86,1577.76,1572.15,34733.32
1676473200000.00 ,1582.97,1570.76,1572.14,1579.5,27696.91
1676476800000.00 ,1589.8,1576.07,1579.5,1576.08,29385.87
1676480400000.00 ,1583.3,1573.47,1576.08,1581.05,11066.29
1676484000000.00 ,1596.26,1577.5,1581.04,1591.4,19847.19
1676487600000.00 ,1629.32,1588.42,1591.4,1628.54,58281.36
1676491200000.00 ,1680,1624.25,1628.54,1665.83,71608
1676494800000.00 ,1675.75,1660.83,1665.83,1665.8,26800.97
1676498400000.00 ,1675,1662.93,1665.8,1665.78,23836.49
1676502000000.00 ,1678,1664.92,1665.78,1674.92,23600.64
1676505600000.00 ,1712.24,1672.53,1674.92,1685.72,71884.94
1676509200000.00 ,1694.68,1685,1685.72,1693.71,22009.11
