datetime,high,low,open,close,volume
2023-03-03 18:09:00,1566.18,1565.71,1566.17,1565.71,754.873
2023-03-03 18:10:00,1565.97,1565.70,1565.71,1565.97,289.570
2023-03-03 18:11:00,1566.24,1565.83,1565.96,1566.24,690.619
2023-03-03 18:12:00,1566.30,1565.52,1566.24,1565.59,1320.461
2023-03-03 18:13:00,1566.01,1565.58,1565.58,1565.77,714.783
2023-03-03 18:14:00,1565.95,1565.77,1565.78,1565.95,246.186
2023-03-03 18:15:00,1566.11,1565.62,1565.95,1565.96,852.474
2023-03-03 18:16:00,1566.91,1565.96,1565.96,1566.91,817.972
2023-03-03 18:17:00,1568.51,1566.92,1566.92,1568.39,2385.439
2023-03-03 18:18:00,1569.03,1567.95,1568.40,1567.96,3217.491
2023-03-03 18:19:00,1568.44,1567.95,1567.95,1568.20,1064.433
2023-03-03 18:20:00,1568.22,1567.81,1568.20,1567.81,1426.260
2023-03-03 18:21:00,1567.90,1567.34,1567.81,1567.76,961.201
2023-03-03 18:22:00,1567.77,1567.60,1567.76,1567.61,411.162
2023-03-03 18:23:00,1568.52,1567.60,1567.61,1568.29,1082.573
2023-03-03 18:24:00,1568.76,1567.83,1568.30,1567.85,1711.518
2023-03-03 18:25:00,1568.82,1567.83,1567.91,1567.83,2401.302
2023-03-03 18:26:00,1567.84,1566.86,1567.84,1567.08,1728.663
2023-03-03 18:27:00,1567.30,1567.07,1567.07,1567.21,447.034
2023-03-03 18:28:00,1567.42,1566.74,1567.21,1567.00,647.347
2023-03-03 18:29:00,1567.00,1566.99,1566.99,1566.99,182.011
2023-03-03 18:30:00,1567.19,1566.92,1567.00,1566.93,592.344
2023-03-03 18:31:00,1567.82,1566.79,1566.92,1567.80,1244.591
2023-03-03 18:32:00,1567.80,1567.27,1567.80,1567.27,554.708
2023-03-03 18:33:00,1567.28,1567.14,1567.28,1567.15,309.817
2023-03-03 18:34:00,1567.24,1567.03,1567.15,1567.23,494.352
2023-03-03 18:35:00,1567.95,1567.23,1567.24,1567.94,478.180
